Year,Distance,Owner,Fuel,Location,Drive,Type,Price,Brand,Model
2018.0,35050,1,PETROL,KA-19,Manual,HatchBack,508000,Maruti,IGNIS
2019.0,61307,1,DIESEL,HR-30,Manual,SUV,789000,Maruti,Vitara Brezza
2015.0,94947,1,PETROL,KA-03,Automatic,Sedan,649000,Honda,City
2016.0,72477,2,PETROL,BR-01,Manual,Sedan,369000,Honda,Amaze
2021.0,43559,1,PETROL,TS-07,Manual,HatchBack,572000,Tata,Tiago
2021.0,31819,1,CNG,DL-2C,Manual,HatchBack,641000,Maruti,New Wagon-R
2011.0,57758,1,PETROL,MH-02,Manual,HatchBack,237000,Honda,Jazz
2019.0,81827,1,PETROL,UP-13,Automatic,HatchBack,507000,Tata,Tiago
2020.0,32510,2,PETROL,UP-32,Manual,HatchBack,651000,Tata,ALTROZ
2021.0,34160,1,PETROL,TS-09,Automatic,HatchBack,1006000,Hyundai,NEW I20
2012.0,36846,1,PETROL,TN-10,Manual,HatchBack,325000,Maruti,Wagon R
2020.0,30820,1,CNG,MH-12,Manual,HatchBack,549000,Hyundai,NEW SANTRO
2018.0,32876,1,CNG,HR-85,Manual,HatchBack,433000,Maruti,Celerio
2018.0,30206,1,PETROL,HR-36,Manual,HatchBack,671000,Hyundai,Elite i20
2021.0,48628,1,PETROL,KA-05,Manual,HatchBack,718000,Maruti,Swift
2016.0,61126,1,PETROL,TN-01,Manual,HatchBack,270000,Datsun,Redi Go
2010.0,87820,1,PETROL,KA-05,Manual,HatchBack,267000,Maruti,Wagon R
2018.0,33443,1,PETROL,HR-51,Manual,HatchBack,418000,Maruti,Wagon R
2014.0,99432,1,DIESEL,RJ-14,Manual,Lux_SUV,593000,Mahindra,XUV500
2020.0,89411,1,PETROL,KA-51,Automatic,Sedan,563000,Maruti,Ciaz
2013.0,61308,1,PETROL,HR-51,Manual,HatchBack,219000,Hyundai,Santro Xing
2016.0,100882,1,CNG,MH-01,Manual,HatchBack,388000,Maruti,Celerio
2011.0,66153,1,PETROL,MH-12,Manual,HatchBack,170000,Maruti,Alto
2017.0,66092,1,CNG,MH-47,Manual,HatchBack,447000,Maruti,Wagon R
2019.0,69125,1,PETROL,WB-10,Manual,HatchBack,629000,Maruti,Baleno
2015.0,33431,1,PETROL,DL-3C,Manual,HatchBack,379000,Maruti,Swift
2011.0,82699,2,PETROL,HR-26,Manual,Lux_sedan,366000,Toyota,Corolla Altis
2018.0,35226,2,PETROL,TS-08,Automatic,SUV,873000,Tata,NEXON
2011.0,88392,2,PETROL,GJ-06,Manual,HatchBack,272000,Hyundai,i20
2022.0,5943,1,PETROL,DL-14,Manual,HatchBack,504000,Renault,Kwid
2016.0,95554,1,PETROL,MH-12,Manual,Sedan,622800,Honda,City
2016.0,49124,2,PETROL,TN-07,Manual,HatchBack,474000,Maruti,Wagon R
2017.0,59476,2,PETROL,MH-03,Manual,Sedan,778000,Hyundai,Verna
2021.0,15844,1,PETROL,GJ-03,Manual,HatchBack,743000,Maruti,Baleno
2014.0,73034,3,PETROL,KA-03,Manual,HatchBack,254000,Hyundai,Eon
2017.0,20275,1,PETROL,DL-8C,Manual,HatchBack,493000,Maruti,Baleno
2016.0,45173,3,PETROL,MH-12,Manual,Sedan,577000,Maruti,Ciaz
2020.0,114247,2,DIESEL,MH-04,Automatic,Sedan,616000,Honda,City
2020.0,71071,1,PETROL,TS-15,Manual,HatchBack,364000,Maruti,Alto
2020.0,15072,2,PETROL,HR-26,Manual,Sedan,642000,Ford,Other
2015.0,35024,1,PETROL,DL-4C,Automatic,Sedan,736000,Honda,City
2018.0,46003,1,PETROL,GJ-03,Manual,HatchBack,514000,Hyundai,Grand i10
2019.0,27896,1,PETROL,DL-8C,Manual,HatchBack,338000,Maruti,Alto
2010.0,78242,1,PETROL,KA-51,Manual,HatchBack,311000,Maruti,Ritz
2020.0,14546,1,PETROL,MH-04,Manual,SUV,920350,Maruti,Vitara Brezza
2021.0,20183,1,PETROL,DL-9C,Manual,Sedan,664000,Hyundai,AURA
2018.0,33483,2,PETROL,TN-14,Manual,HatchBack,673000,Hyundai,Elite i20
2017.0,52052,2,PETROL,TS-15,Manual,HatchBack,296000,Maruti,Alto 800
2017.0,34799,1,DIESEL,KA-04,Manual,HatchBack,700000,Maruti,Baleno
2014.0,38170,1,DIESEL,KA-05,Manual,HatchBack,452000,Maruti,Ritz
2019.0,23072,1,PETROL,TN-06,Manual,HatchBack,326000,Datsun,Redi Go
2018.0,40235,2,PETROL,TS-07,Manual,HatchBack,535000,Hyundai,Grand i10
2010.0,90671,1,PETROL,TN-22,Manual,HatchBack,197000,Maruti,Alto
2018.0,45621,1,PETROL,KA-03,Manual,Sedan,820000,Hyundai,Verna
2016.0,72842,1,PETROL,RJ-14,Automatic,HatchBack,428650,Hyundai,Grand i10
2017.0,27169,1,PETROL,GJ-01,Manual,HatchBack,486000,Hyundai,Grand i10
2016.0,91660,1,PETROL,KA-01,Manual,HatchBack,641000,Hyundai,Elite i20
2015.0,75022,2,PETROL,KL-47,Manual,HatchBack,202000,Hyundai,Eon
2021.0,26757,1,PETROL,GJ-01,Manual,HatchBack,446000,Renault,Kwid
2015.0,80025,2,PETROL,DL-1C,Manual,HatchBack,387000,Maruti,Swift
2021.0,36390,1,PETROL,TN-23,Manual,HatchBack,889000,Renault,Kiger
2014.0,69762,3,PETROL,KA-04,Manual,Sedan,400000,Honda,Amaze
2015.0,29214,3,PETROL,MH-12,Automatic,Sedan,574000,Maruti,Ciaz
2021.0,28647,1,CNG,KA-50,Manual,HatchBack,585000,Maruti,New Wagon-R
2019.0,17941,2,PETROL,BR-06,Manual,HatchBack,334000,Maruti,Alto
2020.0,24488,1,DIESEL,KA-04,Automatic,Lux_SUV,1934000,Mahindra,XUV500
2017.0,84422,1,PETROL,KA-53,Manual,HatchBack,520000,Maruti,Baleno
2017.0,28802,1,PETROL,KA-01,Manual,HatchBack,701000,Maruti,Baleno
2019.0,78396,1,PETROL,TS-15,Automatic,SUV,1294000,KIA,SELTOS
2017.0,28059,2,PETROL,WB-26,Manual,SUV,423000,Mahindra,Other
2016.0,93194,1,DIESEL,MH-04,Manual,SUV,692000,Maruti,Vitara Brezza
2016.0,68988,2,PETROL,MH-48,Manual,HatchBack,289000,Renault,Kwid
2021.0,80881,2,PETROL,TN-12,Manual,Sedan,407000,Hyundai,AURA
2021.0,80672,2,DIESEL,TS-08,Manual,Sedan,854000,Honda,City
2019.0,59272,1,PETROL,MP-04,Manual,HatchBack,717000,Toyota,Other
2010.0,17300,1,PETROL,AP-29,Manual,HatchBack,298000,Hyundai,i10
2020.0,20580,2,PETROL,UP-78,Manual,HatchBack,663000,Toyota,Other
2020.0,26967,1,PETROL,DL-8C,Manual,SUV,569000,Mahindra,Other
2016.0,42167,2,PETROL,TN-12,Manual,HatchBack,325000,Renault,Kwid
2017.0,85677,3,CNG,MH-05,Manual,SUV,787000,Maruti,Ertiga
2022.0,32928,1,DIESEL,PB-02,Automatic,SUV,1277000,Tata,NEXON
2013.0,78698,2,PETROL,DL-12,Manual,HatchBack,291000,Hyundai,i20
2019.0,35789,2,PETROL,KA-50,Automatic,HatchBack,514000,Maruti,Celerio
2012.0,97310,1,PETROL,UP-80,Manual,HatchBack,301000,Maruti,Swift
2016.0,75124,1,PETROL,TN-09,Manual,HatchBack,581000,Maruti,Baleno
2017.0,29041,1,PETROL,KA-53,Manual,HatchBack,711000,Hyundai,Elite i20
2021.0,6200,1,PETROL,KA-19,Manual,HatchBack,576000,Renault,Kwid
2016.0,60937,1,PETROL,UP-16,Automatic,HatchBack,702000,Hyundai,Elite i20
2020.0,40847,1,PETROL,BR-31,Automatic,HatchBack,407000,Datsun,Redi Go
2012.0,64958,2,DIESEL,KA-01,Manual,HatchBack,361000,Hyundai,i20
2016.0,75848,2,DIESEL,TN-23,Manual,Lux_SUV,1089000,Mahindra,XUV500
2019.0,43872,2,PETROL,TS-09,Manual,Sedan,770000,Toyota,YARIS
2016.0,81225,1,PETROL,MH-14,Automatic,HatchBack,436000,Maruti,Celerio
2021.0,23479,1,PETROL,TN-12,Manual,HatchBack,391000,Maruti,Alto
2010.0,43679,1,PETROL,KA-51,Manual,HatchBack,273000,Hyundai,i10
2017.0,65276,1,PETROL,TS-15,Automatic,HatchBack,466000,Maruti,Celerio
2020.0,45364,1,PETROL,MH-47,Manual,HatchBack,546000,Tata,Tiago
2017.0,17556,1,PETROL,GJ-01,Manual,HatchBack,520000,Hyundai,Grand i10
2015.0,41309,1,PETROL,DL-8C,Automatic,Sedan,661000,Honda,City
2013.0,78872,2,DIESEL,MH-03,Manual,Sedan,442200,Hyundai,Verna
2018.0,42139,1,PETROL,HR-26,Manual,Sedan,790000,Maruti,Dzire
2017.0,86533,1,DIESEL,UP-14,Manual,SUV,542000,Renault,Other
2019.0,33459,2,PETROL,HR-10,Manual,HatchBack,661000,Maruti,Baleno
2011.0,87753,1,PETROL,DL-7C,Manual,HatchBack,212000,Hyundai,i20
2017.0,29620,1,PETROL,MP-09,Manual,HatchBack,577000,Hyundai,Elite i20
2020.0,9564,1,PETROL,DL-12,Manual,SUV,801000,Hyundai,VENUE
2016.0,76381,1,PETROL,MH-12,Manual,HatchBack,307000,Nissan,Other
2016.0,29782,2,PETROL,KA-03,Manual,HatchBack,637000,Maruti,Baleno
2021.0,6573,1,PETROL,WB-08,Manual,HatchBack,364000,Datsun,Redi Go
2019.0,43415,1,CNG,MH-04,Manual,HatchBack,494000,Hyundai,NEW SANTRO
2016.0,30752,1,PETROL,HR-51,Automatic,HatchBack,502000,Honda,Brio
2015.0,81868,2,PETROL,KA-05,Automatic,HatchBack,498000,Hyundai,Grand i10
2022.0,3592,1,PETROL,UP-32,Manual,HatchBack,600000,Maruti,Celerio
2019.0,16174,1,PETROL,DL-12,Manual,HatchBack,421000,Renault,Kwid
2019.0,22863,2,PETROL,HR-51,Manual,HatchBack,423000,Maruti,New Wagon-R
2019.0,47815,2,PETROL,UP-80,Manual,Sedan,730000,Honda,City
2010.0,15347,1,PETROL,DL-2C,Manual,HatchBack,199000,Maruti,Wagon R
2017.0,72575,1,PETROL,GJ-01,Manual,Sedan,538000,Hyundai,Verna
2016.0,55286,1,PETROL,TN-01,Automatic,SUV,940000,Hyundai,Creta
2014.0,15817,1,PETROL,TS-08,Manual,Sedan,841000,Volkswagen,Other
2017.0,50193,1,DIESEL,MH-12,Manual,HatchBack,687000,Maruti,Baleno
2016.0,44253,2,PETROL,KA-53,Manual,HatchBack,698000,Maruti,Baleno
2016.0,92890,1,PETROL,HR-51,Manual,HatchBack,483000,Maruti,Baleno
2017.0,46813,1,PETROL,TS-09,Manual,SUV,971000,Hyundai,Creta
2018.0,74221,1,DIESEL,HR-36,Manual,SUV,745000,Maruti,Vitara Brezza
2020.0,44069,1,PETROL,MH-20,Manual,Sedan,581000,Honda,Amaze
2020.0,22475,1,PETROL,HR-29,Automatic,HatchBack,486000,Renault,Kwid
2018.0,24390,2,PETROL,WB-02,Manual,HatchBack,555000,Maruti,Baleno
2018.0,20102,2,PETROL,UP-32,Manual,HatchBack,311000,Hyundai,Eon
2013.0,87012,2,DIESEL,KA-25,Automatic,Sedan,638000,Honda,City
2014.0,56150,1,PETROL,MH-43,Manual,HatchBack,444000,Maruti,Swift
2021.0,23673,1,PETROL,UP-32,Manual,SUV,743000,Honda,WR-V
2017.0,75836,1,PETROL,DL-10,Automatic,Lux_sedan,1089000,Toyota,Corolla Altis
2016.0,63848,2,PETROL,MH-01,Manual,HatchBack,379000,Maruti,Celerio
2021.0,12295,1,CNG,MH-43,Manual,HatchBack,689000,Hyundai,GRAND I10
2014.0,63788,1,PETROL,MH-02,Manual,HatchBack,481000,Hyundai,Elite i20
2014.0,44597,1,PETROL,WB-06,Manual,HatchBack,278000,Maruti,Swift
2013.0,73845,1,DIESEL,MH-03,Manual,SUV,512000,Nissan,Other
2018.0,29588,1,PETROL,HR-51,Manual,Sedan,629000,Toyota,YARIS
2017.0,93189,1,DIESEL,HR-30,Manual,SUV,588000,Maruti,Vitara Brezza
2019.0,61449,1,DIESEL,CH-01,Manual,SUV,801000,Hyundai,VENUE
2018.0,47340,2,CNG,GJ-01,Manual,HatchBack,439000,Nissan,Other
2017.0,47837,1,PETROL,GJ-01,Manual,HatchBack,313000,Renault,Kwid
2013.0,45015,1,PETROL,DL-2C,Manual,HatchBack,340000,Maruti,Swift
2016.0,44688,1,PETROL,MH-12,Manual,HatchBack,536000,Honda,Jazz
2017.0,36647,2,PETROL,KA-01,Automatic,Lux_sedan,1075650,Hyundai,Other
2013.0,36140,1,PETROL,TS-13,Manual,Sedan,576000,Maruti,Swift Dzire
2010.0,46972,2,PETROL,KA-51,Manual,HatchBack,305000,Hyundai,i10
2017.0,64917,2,PETROL,KA-02,Manual,HatchBack,616000,Maruti,Swift
2021.0,69791,1,PETROL,TS-09,Manual,Sedan,638000,Maruti,Ciaz
2021.0,7985,1,PETROL,PB-08,Manual,HatchBack,605000,Hyundai,GRAND I10
2019.0,40796,2,DIESEL,MH-15,Automatic,SUV,957000,Mahindra,XUV 3OO
2021.0,51617,1,PETROL,WB-18,Manual,Sedan,537000,Tata,TIGOR
2021.0,23190,1,DIESEL,TN-99,Manual,HatchBack,935000,Tata,ALTROZ
2019.0,47456,1,PETROL,KA-01,Automatic,Sedan,1344000,Honda,City
2020.0,31882,1,PETROL,PB-65,Automatic,SUV,937000,Maruti,Other
2019.0,69353,1,PETROL,MH-49,Automatic,HatchBack,695000,Hyundai,GRAND I10
2019.0,43697,1,PETROL,HR-10,Manual,HatchBack,579000,Maruti,Baleno
2016.0,77168,2,PETROL,UP-33,Manual,HatchBack,232000,Maruti,Alto 800
2017.0,45620,2,PETROL,UP-16,Manual,Sedan,584000,Maruti,Dzire
2017.0,51947,2,PETROL,KA-05,Manual,Sedan,757000,Hyundai,Verna
2018.0,79695,1,DIESEL,TS-07,Automatic,HatchBack,759000,Maruti,Swift
2021.0,22808,1,PETROL,UP-32,Manual,HatchBack,781000,Maruti,Baleno
2020.0,26640,1,PETROL,HR-72,Manual,HatchBack,430000,Renault,Kwid
2019.0,30513,1,PETROL,DL-7C,Manual,Sedan,503000,Maruti,Ciaz
2014.0,56750,1,PETROL,HR-26,Manual,HatchBack,390000,Hyundai,Grand i10
2013.0,60200,2,CNG,GJ-02,Manual,Sedan,600000,Skoda,Rapid
2014.0,29575,1,PETROL,TN-22,Manual,HatchBack,413000,Hyundai,Grand i10
2020.0,30751,1,PETROL,GJ-01,Automatic,SUV,1684000,Hyundai,Creta
2015.0,43159,3,PETROL,MH-05,Manual,HatchBack,493000,Hyundai,Elite i20
2020.0,84657,1,CNG,GJ-01,Manual,Sedan,541000,Honda,Amaze
2019.0,69784,1,PETROL,RJ-45,Manual,HatchBack,560000,Maruti,Swift
2014.0,70145,1,PETROL,TS-07,Manual,HatchBack,276000,Maruti,Alto 800
2017.0,17737,1,PETROL,MH-12,Automatic,Sedan,785000,Hyundai,Verna
2016.0,66630,2,PETROL,GJ-01,Manual,HatchBack,577000,Hyundai,Elite i20
2017.0,94926,1,DIESEL,KA-05,Manual,HatchBack,705000,Maruti,Swift
2019.0,35889,1,PETROL,MH-46,Manual,HatchBack,599000,Hyundai,Elite i20
2014.0,79320,1,PETROL,DL-4C,Manual,HatchBack,340000,Maruti,Swift
2016.0,20049,2,PETROL,MH-02,Automatic,HatchBack,612000,Maruti,Baleno
2011.0,67314,1,PETROL,WB-06,Manual,HatchBack,169000,Hyundai,i10
2016.0,70625,1,DIESEL,GJ-01,Manual,SUV,615000,Mahindra,Other
2020.0,33437,1,DIESEL,KA-41,Automatic,Sedan,1658000,Toyota,YARIS
2011.0,52807,1,DIESEL,PB-03,Manual,Sedan,550000,Hyundai,Verna
2019.0,66854,2,PETROL,TN-02,Automatic,Sedan,843000,Honda,Amaze
2018.0,59028,1,PETROL,TS-17,Manual,HatchBack,477000,Maruti,Celerio
2021.0,23861,1,PETROL,TN-14,Manual,SUV,880000,Honda,WR-V
2020.0,96940,1,PETROL,AP-39,Automatic,Sedan,940000,Toyota,YARIS
2014.0,51028,1,DIESEL,TN-14,Manual,Sedan,568000,Maruti,Swift Dzire
2010.0,82224,1,PETROL,DL-3C,Manual,HatchBack,157000,Maruti,Other
2021.0,32150,1,CNG,DL-7C,Manual,HatchBack,551000,Hyundai,NEW SANTRO
2019.0,61113,1,PETROL,WB-26,Automatic,HatchBack,742000,Maruti,Baleno
2013.0,90106,2,DIESEL,KA-01,Manual,HatchBack,388000,Hyundai,i20
2017.0,84685,1,PETROL,MH-12,Manual,HatchBack,318000,Maruti,Alto 800
2017.0,41500,2,PETROL,KA-05,Automatic,HatchBack,728000,Maruti,Baleno
2018.0,10821,1,PETROL,KA-04,Manual,Sedan,781000,Hyundai,Verna
2015.0,80029,1,PETROL,DL-9C,Manual,HatchBack,323000,Maruti,Celerio
2020.0,56177,1,PETROL,GJ-18,Manual,HatchBack,644000,Maruti,Baleno
2018.0,27122,1,PETROL,DL-8C,Manual,HatchBack,605000,Maruti,Baleno
2021.0,32161,1,PETROL,HR-72,Manual,HatchBack,545000,Maruti,Swift
2017.0,40795,1,PETROL,DL-4C,Manual,HatchBack,474000,Hyundai,Grand i10
2016.0,41207,1,PETROL,TN-05,Manual,Sedan,666000,Hyundai,Verna
2022.0,8001,1,PETROL,GJ-01,Automatic,SUV,866250,Tata,Other
2018.0,51052,1,CNG,MH-14,Manual,HatchBack,536000,Maruti,Celerio
2013.0,88163,2,DIESEL,KA-51,Manual,HatchBack,454000,Maruti,Swift
2019.0,32435,1,PETROL,MH-43,Manual,SUV,612000,Renault,TRIBER
2019.0,33836,1,PETROL,UP-16,Automatic,Sedan,981000,Honda,Other
2017.0,29517,1,PETROL,KA-51,Automatic,Sedan,1037000,Honda,City
2016.0,53326,2,PETROL,TS-03,Manual,Sedan,660000,Honda,City
2011.0,62929,1,PETROL,UP-80,Manual,HatchBack,280000,Hyundai,i20
2015.0,59295,1,DIESEL,UP-16,Manual,SUV,406000,Nissan,Other
2018.0,34240,1,PETROL,KA-68,Manual,HatchBack,385000,Maruti,Alto K10
2018.0,51414,1,PETROL,MH-47,Manual,Sedan,580000,Honda,City
2019.0,40481,1,PETROL,WB-26,Manual,HatchBack,378000,Renault,Kwid
2018.0,33043,1,PETROL,PB-70,Manual,HatchBack,326000,Maruti,Alto 800
2017.0,88386,2,CNG,GJ-01,Manual,HatchBack,400000,Maruti,Celerio
2014.0,32940,2,PETROL,MH-12,Manual,HatchBack,277000,Maruti,Alto K10
2015.0,52439,3,PETROL,GJ-05,Manual,HatchBack,324000,Maruti,Wagon R
2016.0,40463,1,PETROL,WB-02,Manual,HatchBack,230000,Maruti,Alto 800
2019.0,43159,1,PETROL,MH-12,Automatic,HatchBack,669000,Ford,Other
2013.0,69748,2,PETROL,KA-09,Manual,HatchBack,448000,Maruti,Swift
2014.0,75603,1,DIESEL,WB-08,Manual,SUV,483000,Maruti,Ertiga
2014.0,40337,1,PETROL,KA-53,Manual,HatchBack,599000,Maruti,Swift
2019.0,19613,1,PETROL,DL-8C,Manual,HatchBack,634000,Maruti,Baleno
2010.0,61302,1,PETROL,DL-1C,Manual,HatchBack,262000,Hyundai,i20
2017.0,69786,2,PETROL,TN-10,Manual,HatchBack,604000,Hyundai,i20 Active
2021.0,20593,1,PETROL,DL-8C,Manual,SUV,1016000,Maruti,Other
2021.0,15036,1,DIESEL,GJ-01,Automatic,SUV,1248000,Mahindra,XUV 3OO
2012.0,37480,2,PETROL,MH-01,Manual,HatchBack,347000,Maruti,Swift
2013.0,70254,3,PETROL,DL-6C,Manual,HatchBack,297000,Maruti,Swift
2012.0,117622,1,DIESEL,MH-31,Manual,HatchBack,335000,Maruti,Swift
2019.0,73019,1,PETROL,MH-40,Manual,SUV,855000,Tata,NEXON
2018.0,87335,1,CNG,MH-02,Automatic,Sedan,636000,Honda,Amaze
2018.0,62700,2,PETROL,KA-51,Manual,SUV,550000,Ford,FREESTYLE
2019.0,39777,1,PETROL,KA-05,Automatic,Lux_sedan,1800000,Skoda,Other
2019.0,59689,1,CNG,MH-12,Manual,HatchBack,528000,Hyundai,Grand i10
2021.0,15286,2,CNG,MH-04,Manual,HatchBack,470000,Maruti,S PRESSO
2018.0,42841,1,DIESEL,MH-03,Manual,SUV,789000,Honda,WR-V
2018.0,61189,1,PETROL,MP-15,Manual,HatchBack,443000,Hyundai,Grand i10
2018.0,28364,1,PETROL,MH-12,Manual,HatchBack,495000,Hyundai,NEW SANTRO
2016.0,86894,1,PETROL,GJ-27,Manual,Sedan,504000,Honda,Amaze
2017.0,80700,1,CNG,MH-04,Manual,HatchBack,448000,Hyundai,Grand i10
2021.0,6227,1,PETROL,KL-05,Manual,HatchBack,358000,Datsun,Redi Go
2018.0,57300,1,PETROL,TN-11,Manual,HatchBack,302000,Maruti,Alto 800
2016.0,36589,1,PETROL,MH-43,Manual,HatchBack,429000,Toyota,Etios Liva
2016.0,52263,1,PETROL,MH-31,Manual,HatchBack,441000,Hyundai,Grand i10
2016.0,74374,1,PETROL,DL-14,Manual,HatchBack,439000,Honda,Jazz
2010.0,69975,1,PETROL,DL-3C,Manual,Sedan,193000,Maruti,Swift Dzire
2016.0,34108,1,PETROL,KA-04,Automatic,Sedan,733000,Hyundai,Verna
2013.0,73065,1,PETROL,KA-04,Manual,HatchBack,254800,Maruti,Alto 800
2018.0,42839,2,PETROL,KL-11,Manual,HatchBack,605000,Hyundai,Elite i20
2021.0,42238,1,PETROL,RJ-45,Manual,HatchBack,382000,Renault,Kwid
2018.0,13535,2,PETROL,MP-09,Automatic,HatchBack,501000,Maruti,IGNIS
2014.0,62134,2,PETROL,MH-05,Manual,SUV,614000,Maruti,Ertiga
2015.0,35215,1,PETROL,DL-12,Manual,HatchBack,311000,Hyundai,i10
2015.0,76938,1,PETROL,KA-01,Manual,HatchBack,398800,Hyundai,i10
2021.0,14130,1,PETROL,PB-09,Manual,HatchBack,594000,Maruti,Baleno
2022.0,25533,1,CNG,MH-12,Manual,Sedan,877000,Tata,TIGOR
2018.0,37132,1,PETROL,MH-04,Manual,HatchBack,591000,Hyundai,Elite i20
2014.0,62884,1,PETROL,WB-24,Manual,HatchBack,179000,Datsun,Other
2021.0,27839,1,PETROL,KA-14,Manual,HatchBack,801000,Renault,Kiger
2010.0,79011,1,PETROL,DL-9C,Manual,HatchBack,166000,Maruti,Alto K10
2021.0,15727,1,PETROL,GJ-05,Manual,HatchBack,407000,Maruti,Alto
2013.0,56780,2,PETROL,KA-04,Manual,HatchBack,207000,Hyundai,Eon
2020.0,8142,2,PETROL,HR-26,Manual,HatchBack,365000,Maruti,Alto
2020.0,92108,1,DIESEL,HR-36,Manual,SUV,1061000,Hyundai,Creta
2015.0,13267,1,PETROL,MH-47,Manual,Sedan,816000,Honda,City
2016.0,58426,1,PETROL,TN-09,Manual,HatchBack,394000,Maruti,Wagon R
2020.0,63008,1,PETROL,TS-09,Automatic,SUV,1778000,KIA,SELTOS
2020.0,76419,1,PETROL,TN-11,Manual,HatchBack,630000,Maruti,Swift
2018.0,40003,2,PETROL,KA-01,Manual,HatchBack,334000,Renault,Kwid
2016.0,62979,2,PETROL,KL-07,Manual,HatchBack,549000,Maruti,Swift
2010.0,53614,1,PETROL,MH-14,Manual,HatchBack,171000,Maruti,Alto K10
2015.0,53645,1,PETROL,TS-07,Manual,HatchBack,363000,Maruti,Wagon R
2021.0,22321,1,PETROL,GJ-01,Manual,HatchBack,658000,Maruti,Swift
2010.0,23937,2,PETROL,UP-14,Manual,HatchBack,172000,Hyundai,i10
2016.0,37871,1,PETROL,DL-1C,Manual,HatchBack,566000,Hyundai,Elite i20
2013.0,63628,3,PETROL,GJ-01,Manual,HatchBack,181000,Hyundai,Eon
2014.0,37991,1,PETROL,DL-9C,Manual,Sedan,686000,Honda,City
2013.0,63744,1,PETROL,AP-28,Manual,HatchBack,281000,Maruti,Wagon R
2017.0,28490,1,PETROL,GJ-27,Manual,HatchBack,518000,Hyundai,Grand i10
2018.0,51866,1,PETROL,MH-49,Manual,HatchBack,327000,Maruti,Alto 800
2018.0,50535,2,PETROL,UP-78,Manual,Sedan,788000,Hyundai,Verna
2019.0,30013,1,PETROL,MH-12,Manual,HatchBack,565000,Maruti,IGNIS
2019.0,24300,2,PETROL,BR-01,Manual,HatchBack,490000,Maruti,Swift
2017.0,45376,1,PETROL,KL-66,Manual,HatchBack,386000,Maruti,Wagon R
2015.0,20817,1,PETROL,TN-04,Manual,HatchBack,527000,Maruti,Swift
2015.0,84771,2,PETROL,WB-24,Manual,HatchBack,340000,Maruti,Swift
2017.0,63016,1,PETROL,MH-14,Automatic,HatchBack,355000,Maruti,Alto K10
2018.0,66502,1,DIESEL,UP-37,Automatic,SUV,791000,Maruti,Vitara Brezza
2020.0,37312,1,PETROL,TS-19,Manual,SUV,1024000,Hyundai,VENUE
2017.0,49044,1,PETROL,RJ-14,Automatic,Sedan,855000,Honda,City
2019.0,56529,1,PETROL,DL-11,Manual,SUV,715000,Honda,WR-V
2017.0,30027,1,PETROL,BR-01,Manual,HatchBack,366000,Maruti,Wagon R
2019.0,63802,2,PETROL,TS-07,Manual,HatchBack,681000,Maruti,Swift
2019.0,83261,2,PETROL,KA-03,Manual,Sedan,606000,Tata,TIGOR
2021.0,21080,1,PETROL,TN-07,Manual,HatchBack,542000,Hyundai,NEW SANTRO
2022.0,14757,1,PETROL,PB-08,Manual,HatchBack,482000,Maruti,S PRESSO
2015.0,38338,1,PETROL,MP-04,Manual,Sedan,505000,Maruti,Swift Dzire
2019.0,82948,1,DIESEL,WB-02,Manual,Sedan,576000,Maruti,Ciaz
2016.0,87921,1,PETROL,MH-02,Automatic,SUV,946000,Hyundai,Creta
2015.0,58475,1,PETROL,HR-51,Manual,HatchBack,241000,Maruti,Alto K10
2017.0,61374,1,PETROL,MH-46,Manual,HatchBack,315000,Renault,Kwid
2014.0,68306,1,PETROL,KA-03,Manual,HatchBack,534000,Maruti,Swift
2011.0,54477,2,PETROL,DL-10,Manual,Sedan,761000,Honda,City
2015.0,45622,1,PETROL,MH-03,Manual,Sedan,340000,Maruti,Swift Dzire
2015.0,70945,2,PETROL,KA-06,Manual,HatchBack,360000,Hyundai,i10
2018.0,28971,1,PETROL,KL-39,Automatic,HatchBack,412000,Maruti,Alto K10
2019.0,34290,1,PETROL,MH-43,Automatic,SUV,988000,Hyundai,VENUE
2020.0,47833,1,PETROL,GJ-01,Manual,Sedan,865000,Hyundai,Verna
2017.0,99511,1,PETROL,MH-47,Manual,HatchBack,513000,Maruti,Swift
2018.0,18046,2,PETROL,KA-03,Automatic,Sedan,855000,Hyundai,Verna
2020.0,54956,1,DIESEL,TN-78,Manual,SUV,1148000,KIA,SONET
2017.0,77813,1,DIESEL,MH-04,Manual,HatchBack,602000,Maruti,Baleno
2020.0,19472,1,PETROL,KA-04,Manual,Sedan,1070000,Maruti,Ciaz
2022.0,29930,1,PETROL,HR-34,Manual,HatchBack,343000,Maruti,Alto
2016.0,72534,1,PETROL,KA-04,Manual,HatchBack,644000,Hyundai,Elite i20
2018.0,34430,2,PETROL,TS-07,Automatic,HatchBack,420350,Renault,Kwid
2018.0,41545,1,PETROL,MH-12,Manual,Sedan,575000,Honda,Amaze
2013.0,59978,2,PETROL,WB-02,Manual,SUV,430000,Ford,Ecosport
2019.0,34825,1,PETROL,UP-32,Manual,HatchBack,590000,Hyundai,Elite i20
2017.0,80137,1,PETROL,DL-8C,Manual,HatchBack,501000,Maruti,Baleno
2018.0,41462,1,PETROL,KA-01,Automatic,Sedan,1102000,Maruti,Dzire
2017.0,46754,1,PETROL,TN-07,Manual,HatchBack,539000,Maruti,Baleno
